src_player,dest_position,relation
2018-2pR14Topsports GamingSuning Gaming:Corn,Middle,HAS_POSITION
2018-2pR14Topsports GamingSuning Gaming:CAT,Support,HAS_POSITION
2018-2pR14Topsports GamingSuning Gaming:Moyu,Top,HAS_POSITION
2018-2pR14Topsports GamingSuning Gaming:Fury,ADC,HAS_POSITION
2018-2pR14Topsports GamingSuning Gaming:H4cker,Jungle,HAS_POSITION
2018-2pR14Topsports GamingSuning Gaming:Angel,Middle,HAS_POSITION
2018-2pR14Topsports GamingSuning Gaming:Yoon,Support,HAS_POSITION
2018-2pR14Topsports GamingSuning Gaming:XiaoAL,Top,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:LokeN,ADC,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:Clid,Jungle,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:Yagao,Middle,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:LvMao,Support,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:Zoom,Top,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:iBOY,ADC,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:ClearLove,Jungle,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:Scout,Middle,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:meiko,Support,HAS_POSITION
2018-2pR21JD GamingEdward Gaming:ray,Top,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:LokeN,ADC,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:Clid,Jungle,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:Yagao,Middle,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:LvMao,Support,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:Zoom,Top,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:iBOY,ADC,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:ClearLove,Jungle,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:Scout,Middle,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:meiko,Support,HAS_POSITION
2018-2pR22JD GamingEdward Gaming:ray,Top,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:iBOY,ADC,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:Haro,Jungle,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:Scout,Middle,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:meiko,Support,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:ray,Top,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:LokeN,ADC,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:Clid,Jungle,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:Yagao,Middle,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:LvMao,Support,HAS_POSITION
2018-2pR23Edward GamingJD Gaming:Zoom,Top,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:LokeN,ADC,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:Clid,Jungle,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:Yagao,Middle,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:LvMao,Support,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:Zoom,Top,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:iBOY,ADC,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:Haro,Jungle,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:Scout,Middle,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:meiko,Support,HAS_POSITION
2018-2pR24JD GamingEdward Gaming:ray,Top,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:Qiuqiu,ADC,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:Xx,Jungle,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:Corn,Middle,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:CAT,Support,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:Moyu,Top,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:Able,ADC,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:Mlxg,Jungle,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:xiaohu,Middle,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:Ming,Support,HAS_POSITION
2018-2pR21Topsports GamingRoyal Never Give Up:Zz1tai,Top,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:Qiuqiu,ADC,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:Xx,Jungle,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:Corn,Middle,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:CAT,Support,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:Moyu,Top,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:Able,ADC,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:Mlxg,Jungle,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:xiaohu,Middle,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:Ming,Support,HAS_POSITION
2018-2pR22Topsports GamingRoyal Never Give Up:LetMe,Top,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:Qiuqiu,ADC,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:Xx,Jungle,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:Corn,Middle,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:CAT,Support,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:Moyu,Top,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:Uzi,ADC,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:Karsa,Jungle,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:xiaohu,Middle,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:Ming,Support,HAS_POSITION
2018-2pR23Topsports GamingRoyal Never Give Up:LetMe,Top,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:Qiuqiu,ADC,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:Xx,Jungle,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:Corn,Middle,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:CAT,Support,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:Moyu,Top,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:Uzi,ADC,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:Karsa,Jungle,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:xiaohu,Middle,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:Ming,Support,HAS_POSITION
2018-2pR24Topsports GamingRoyal Never Give Up:LetMe,Top,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:LokeN,ADC,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:Clid,Jungle,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:Yagao,Middle,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:LvMao,Support,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:Zoom,Top,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:JackeyLove,ADC,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:Ning,Jungle,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:RooKie,Middle,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:Baolan,Support,HAS_POSITION
2018-2pSF1JD GamingInvictus Gaming:Duke,Top,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:JackeyLove,ADC,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:Ning,Jungle,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:RooKie,Middle,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:Baolan,Support,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:Duke,Top,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:LokeN,ADC,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:Clid,Jungle,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:Yagao,Middle,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:LvMao,Support,HAS_POSITION
2018-2pSF2Invictus GamingJD Gaming:Zoom,Top,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:LokeN,ADC,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:Clid,Jungle,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:Yagao,Middle,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:LvMao,Support,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:Zoom,Top,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:JackeyLove,ADC,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:Ning,Jungle,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:RooKie,Middle,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:Baolan,Support,HAS_POSITION
2018-2pSF3JD GamingInvictus Gaming:TheShy,Top,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:JackeyLove,ADC,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:Ning,Jungle,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:RooKie,Middle,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:Baolan,Support,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:TheShy,Top,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:LokeN,ADC,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:Clid,Jungle,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:Yagao,Middle,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:LvMao,Support,HAS_POSITION
2018-2pSF4Invictus GamingJD Gaming:Zoom,Top,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:LokeN,ADC,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:Clid,Jungle,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:Yagao,Middle,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:LvMao,Support,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:Zoom,Top,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:JackeyLove,ADC,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:Ning,Jungle,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:RooKie,Middle,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:Baolan,Support,HAS_POSITION
2018-2pSF5JD GamingInvictus Gaming:TheShy,Top,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:Able,ADC,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:Mlxg,Jungle,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:xiaohu,Middle,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:Ming,Support,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:LetMe,Top,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:SmLz,ADC,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:Flawless,Jungle,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:Doinb,Middle,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:killua,Support,HAS_POSITION
2018-2pSF1Royal Never Give UpRogue Warriors:Mouse,Top,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:SmLz,ADC,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:Flawless,Jungle,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:Doinb,Middle,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:killua,Support,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:Mouse,Top,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:Uzi,ADC,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:Karsa,Jungle,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:xiaohu,Middle,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:Ming,Support,HAS_POSITION
2018-2pSF2Rogue WarriorsRoyal Never Give Up:LetMe,Top,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:Uzi,ADC,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:Karsa,Jungle,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:xiaohu,Middle,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:Ming,Support,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:LetMe,Top,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:SmLz,ADC,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:Kiwi,Jungle,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:Doinb,Middle,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:killua,Support,HAS_POSITION
2018-2pSF3Royal Never Give UpRogue Warriors:Holder,Top,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:Uzi,ADC,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:Karsa,Jungle,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:xiaohu,Middle,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:Ming,Support,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:LetMe,Top,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:SmLz,ADC,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:Flawless,Jungle,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:Doinb,Middle,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:killua,Support,HAS_POSITION
2018-2pSF4Royal Never Give UpRogue Warriors:Mouse,Top,HAS_POSITION
811711:CuVee,Top,HAS_POSITION
811711:Ambition,Jungle,HAS_POSITION
811711:Fly,Middle,HAS_POSITION
811711:Ruler,ADC,HAS_POSITION
811711:CoreJJ,Support,HAS_POSITION
811711:Untara,Top,HAS_POSITION
811711:Blank,Jungle,HAS_POSITION
811711:Faker,Middle,HAS_POSITION
811711:Bang,ADC,HAS_POSITION
811711:Effort,Support,HAS_POSITION
801842:CuVee,Top,HAS_POSITION
801842:Ambition,Jungle,HAS_POSITION
801842:Crown,Middle,HAS_POSITION
801842:Ruler,ADC,HAS_POSITION
801842:CoreJJ,Support,HAS_POSITION
801842:Untara,Top,HAS_POSITION
801842:Blank,Jungle,HAS_POSITION
801842:Faker,Middle,HAS_POSITION
801842:Bang,ADC,HAS_POSITION
801842:Effort,Support,HAS_POSITION
811719:CuVee,Top,HAS_POSITION
811719:Ambition,Jungle,HAS_POSITION
811719:Crown,Middle,HAS_POSITION
811719:Ruler,ADC,HAS_POSITION
811719:CoreJJ,Support,HAS_POSITION
811719:Untara,Top,HAS_POSITION
811719:Blank,Jungle,HAS_POSITION
811719:Faker,Middle,HAS_POSITION
811719:Bang,ADC,HAS_POSITION
811719:Effort,Support,HAS_POSITION
811721:CuVee,Top,HAS_POSITION
811721:Haru,Jungle,HAS_POSITION
811721:Crown,Middle,HAS_POSITION
811721:Ruler,ADC,HAS_POSITION
811721:CoreJJ,Support,HAS_POSITION
811721:Untara,Top,HAS_POSITION
811721:Blank,Jungle,HAS_POSITION
811721:Faker,Middle,HAS_POSITION
811721:Bang,ADC,HAS_POSITION
811721:Effort,Support,HAS_POSITION
801855:CuVee,Top,HAS_POSITION
801855:Haru,Jungle,HAS_POSITION
801855:Crown,Middle,HAS_POSITION
801855:Ruler,ADC,HAS_POSITION
801855:CoreJJ,Support,HAS_POSITION
801855:Untara,Top,HAS_POSITION
801855:Blank,Jungle,HAS_POSITION
801855:Faker,Middle,HAS_POSITION
801855:Bang,ADC,HAS_POSITION
801855:Effort,Support,HAS_POSITION
811786:Sword,Top,HAS_POSITION
811786:Tarzan,Jungle,HAS_POSITION
811786:Chovy,Middle,HAS_POSITION
811786:Viper,ADC,HAS_POSITION
811786:Lehends,Support,HAS_POSITION
811786:CuVee,Top,HAS_POSITION
811786:Haru,Jungle,HAS_POSITION
811786:Crown,Middle,HAS_POSITION
811786:Ruler,ADC,HAS_POSITION
811786:CoreJJ,Support,HAS_POSITION
811803:Sword,Top,HAS_POSITION
811803:Tarzan,Jungle,HAS_POSITION
811803:Chovy,Middle,HAS_POSITION
811803:Viper,ADC,HAS_POSITION
811803:Lehends,Support,HAS_POSITION
811803:CuVee,Top,HAS_POSITION
811803:Haru,Jungle,HAS_POSITION
811803:Crown,Middle,HAS_POSITION
811803:Ruler,ADC,HAS_POSITION
811803:CoreJJ,Support,HAS_POSITION
811806:Sword,Top,HAS_POSITION
811806:Tarzan,Jungle,HAS_POSITION
811806:Chovy,Middle,HAS_POSITION
811806:Viper,ADC,HAS_POSITION
811806:Lehends,Support,HAS_POSITION
811806:CuVee,Top,HAS_POSITION
811806:Haru,Jungle,HAS_POSITION
811806:Crown,Middle,HAS_POSITION
811806:Ruler,ADC,HAS_POSITION
811806:CoreJJ,Support,HAS_POSITION
811810:Sword,Top,HAS_POSITION
811810:Tarzan,Jungle,HAS_POSITION
811810:Chovy,Middle,HAS_POSITION
811810:Viper,ADC,HAS_POSITION
811810:Lehends,Support,HAS_POSITION
811810:CuVee,Top,HAS_POSITION
811810:Haru,Jungle,HAS_POSITION
811810:Crown,Middle,HAS_POSITION
811810:Ruler,ADC,HAS_POSITION
811810:CoreJJ,Support,HAS_POSITION
811812:Sword,Top,HAS_POSITION
811812:Tarzan,Jungle,HAS_POSITION
811812:Chovy,Middle,HAS_POSITION
811812:Viper,ADC,HAS_POSITION
811812:Lehends,Support,HAS_POSITION
811812:CuVee,Top,HAS_POSITION
811812:Haru,Jungle,HAS_POSITION
811812:Crown,Middle,HAS_POSITION
811812:Ruler,ADC,HAS_POSITION
811812:CoreJJ,Support,HAS_POSITION
1780106:Liang,Top,HAS_POSITION
1780106:Kongyue,Jungle,HAS_POSITION
1780106:Uniboy,Middle,HAS_POSITION
1780106:Breeze,ADC,HAS_POSITION
1780106:K,Support,HAS_POSITION
1780106:MMD,Top,HAS_POSITION
1780106:Moojin,Jungle,HAS_POSITION
1780106:Maple,Middle,HAS_POSITION
1780106:Betty,ADC,HAS_POSITION
1780106:SwordArt,Support,HAS_POSITION
1780109:Liang,Top,HAS_POSITION
1780109:Kongyue,Jungle,HAS_POSITION
1780109:Uniboy,Middle,HAS_POSITION
1780109:Breeze,ADC,HAS_POSITION
1780109:K,Support,HAS_POSITION
1780109:MMD,Top,HAS_POSITION
1780109:Moojin,Jungle,HAS_POSITION
1780109:Maple,Middle,HAS_POSITION
1780109:Betty,ADC,HAS_POSITION
1780109:SwordArt,Support,HAS_POSITION
1780112:Liang,Top,HAS_POSITION
1780112:Kongyue,Jungle,HAS_POSITION
1780112:Uniboy,Middle,HAS_POSITION
1780112:Breeze,ADC,HAS_POSITION
1780112:K,Support,HAS_POSITION
1780112:MMD,Top,HAS_POSITION
1780112:Moojin,Jungle,HAS_POSITION
1780112:Maple,Middle,HAS_POSITION
1780112:Betty,ADC,HAS_POSITION
1780112:SwordArt,Support,HAS_POSITION
1002720002:Alphari,Top,HAS_POSITION
1002720002:Maxlore,Jungle,HAS_POSITION
1002720002:Sencux,Middle,HAS_POSITION
1002720002:Hans Sama,ADC,HAS_POSITION
1002720002:Mikyx,Support,HAS_POSITION
1002720002:Odoamne,Top,HAS_POSITION
1002720002:Xerxe,Jungle,HAS_POSITION
1002720002:Nisqy,Middle,HAS_POSITION
1002720002:Kobbe,ADC,HAS_POSITION
1002720002:kaSing,Support,HAS_POSITION
1002720011:Alphari,Top,HAS_POSITION
1002720011:Maxlore,Jungle,HAS_POSITION
1002720011:Sencux,Middle,HAS_POSITION
1002720011:Hans Sama,ADC,HAS_POSITION
1002720011:Mikyx,Support,HAS_POSITION
1002720011:Odoamne,Top,HAS_POSITION
1002720011:Xerxe,Jungle,HAS_POSITION
1002720011:Nisqy,Middle,HAS_POSITION
1002720011:Kobbe,ADC,HAS_POSITION
1002720011:kaSing,Support,HAS_POSITION
1002720016:Alphari,Top,HAS_POSITION
1002720016:Maxlore,Jungle,HAS_POSITION
1002720016:Sencux,Middle,HAS_POSITION
1002720016:Hans Sama,ADC,HAS_POSITION
1002720016:Mikyx,Support,HAS_POSITION
1002720016:Odoamne,Top,HAS_POSITION
1002720016:Xerxe,Jungle,HAS_POSITION
1002720016:Nisqy,Middle,HAS_POSITION
1002720016:Kobbe,ADC,HAS_POSITION
1002720016:kaSing,Support,HAS_POSITION
1002710023:Wunder,Top,HAS_POSITION
1002710023:Jankos,Jungle,HAS_POSITION
1002710023:Perkz,Middle,HAS_POSITION
1002710023:Hjarnan,ADC,HAS_POSITION
1002710023:Wadid,Support,HAS_POSITION
1002710023:Odoamne,Top,HAS_POSITION
1002710023:Xerxe,Jungle,HAS_POSITION
1002710023:Nisqy,Middle,HAS_POSITION
1002710023:Kobbe,ADC,HAS_POSITION
1002710023:kaSing,Support,HAS_POSITION
1002710034:Wunder,Top,HAS_POSITION
1002710034:Jankos,Jungle,HAS_POSITION
1002710034:Perkz,Middle,HAS_POSITION
1002710034:Hjarnan,ADC,HAS_POSITION
1002710034:Wadid,Support,HAS_POSITION
1002710034:Odoamne,Top,HAS_POSITION
1002710034:Xerxe,Jungle,HAS_POSITION
1002710034:Nisqy,Middle,HAS_POSITION
1002710034:Kobbe,ADC,HAS_POSITION
1002710034:kaSing,Support,HAS_POSITION
1002710035:Wunder,Top,HAS_POSITION
1002710035:Jankos,Jungle,HAS_POSITION
1002710035:Perkz,Middle,HAS_POSITION
1002710035:Hjarnan,ADC,HAS_POSITION
1002710035:Wadid,Support,HAS_POSITION
1002710035:Odoamne,Top,HAS_POSITION
1002710035:Xerxe,Jungle,HAS_POSITION
1002710035:Nisqy,Middle,HAS_POSITION
1002710035:Kobbe,ADC,HAS_POSITION
1002710035:kaSing,Support,HAS_POSITION
1002710036:Wunder,Top,HAS_POSITION
1002710036:Jankos,Jungle,HAS_POSITION
1002710036:Perkz,Middle,HAS_POSITION
1002710036:Hjarnan,ADC,HAS_POSITION
1002710036:Wadid,Support,HAS_POSITION
1002710036:Odoamne,Top,HAS_POSITION
1002710036:Xerxe,Jungle,HAS_POSITION
1002710036:Nisqy,Middle,HAS_POSITION
1002710036:Kobbe,ADC,HAS_POSITION
1002710036:kaSing,Support,HAS_POSITION
1002710037:Wunder,Top,HAS_POSITION
1002710037:Jankos,Jungle,HAS_POSITION
1002710037:Perkz,Middle,HAS_POSITION
1002710037:Hjarnan,ADC,HAS_POSITION
1002710037:Wadid,Support,HAS_POSITION
1002710037:Odoamne,Top,HAS_POSITION
1002710037:Xerxe,Jungle,HAS_POSITION
1002710037:Nisqy,Middle,HAS_POSITION
1002710037:Kobbe,ADC,HAS_POSITION
1002710037:kaSing,Support,HAS_POSITION
800982:Huni,Top,HAS_POSITION
800982:Dardoch,Jungle,HAS_POSITION
800982:Damonte,Middle,HAS_POSITION
800982:Lost,ADC,HAS_POSITION
800982:Smoothie,Support,HAS_POSITION
800982:Solo,Top,HAS_POSITION
800982:LirA,Jungle,HAS_POSITION
800982:Febiven,Middle,HAS_POSITION
800982:Apollo,ADC,HAS_POSITION
800982:Hakuho,Support,HAS_POSITION
801002:Solo,Top,HAS_POSITION
801002:LirA,Jungle,HAS_POSITION
801002:Febiven,Middle,HAS_POSITION
801002:Apollo,ADC,HAS_POSITION
801002:Hakuho,Support,HAS_POSITION
801002:Huni,Top,HAS_POSITION
801002:Dardoch,Jungle,HAS_POSITION
801002:Damonte,Middle,HAS_POSITION
801002:Lost,ADC,HAS_POSITION
801002:Smoothie,Support,HAS_POSITION
801004:Huni,Top,HAS_POSITION
801004:Dardoch,Jungle,HAS_POSITION
801004:Damonte,Middle,HAS_POSITION
801004:Lost,ADC,HAS_POSITION
801004:Smoothie,Support,HAS_POSITION
801004:Solo,Top,HAS_POSITION
801004:LirA,Jungle,HAS_POSITION
801004:Febiven,Middle,HAS_POSITION
801004:Apollo,ADC,HAS_POSITION
801004:Hakuho,Support,HAS_POSITION
801095:Hauntzer,Top,HAS_POSITION
801095:Grig,Jungle,HAS_POSITION
801095:Bjergsen,Middle,HAS_POSITION
801095:Zven,ADC,HAS_POSITION
801095:Mithy,Support,HAS_POSITION
801095:Huni,Top,HAS_POSITION
801095:Dardoch,Jungle,HAS_POSITION
801095:Damonte,Middle,HAS_POSITION
801095:Lost,ADC,HAS_POSITION
801095:Smoothie,Support,HAS_POSITION
801097:Hauntzer,Top,HAS_POSITION
801097:Grig,Jungle,HAS_POSITION
801097:Bjergsen,Middle,HAS_POSITION
801097:Zven,ADC,HAS_POSITION
801097:Mithy,Support,HAS_POSITION
801097:Huni,Top,HAS_POSITION
801097:Dardoch,Jungle,HAS_POSITION
801097:Damonte,Middle,HAS_POSITION
801097:Lost,ADC,HAS_POSITION
801097:Smoothie,Support,HAS_POSITION
811838:CuVee,Top,HAS_POSITION
811838:Haru,Jungle,HAS_POSITION
811838:Crown,Middle,HAS_POSITION
811838:Ruler,ADC,HAS_POSITION
811838:CoreJJ,Support,HAS_POSITION
811838:Khan,Top,HAS_POSITION
811838:Peanut,Jungle,HAS_POSITION
811838:Bdd,Middle,HAS_POSITION
811838:PraY,ADC,HAS_POSITION
811838:GorillA,Support,HAS_POSITION
811855:CuVee,Top,HAS_POSITION
811855:Haru,Jungle,HAS_POSITION
811855:Crown,Middle,HAS_POSITION
811855:Ruler,ADC,HAS_POSITION
811855:CoreJJ,Support,HAS_POSITION
811855:Khan,Top,HAS_POSITION
811855:Peanut,Jungle,HAS_POSITION
811855:Bdd,Middle,HAS_POSITION
811855:PraY,ADC,HAS_POSITION
811855:GorillA,Support,HAS_POSITION
811856:CuVee,Top,HAS_POSITION
811856:Haru,Jungle,HAS_POSITION
811856:Crown,Middle,HAS_POSITION
811856:Ruler,ADC,HAS_POSITION
811856:CoreJJ,Support,HAS_POSITION
811856:Rascal,Top,HAS_POSITION
811856:Cuzz,Jungle,HAS_POSITION
811856:Bdd,Middle,HAS_POSITION
811856:PraY,ADC,HAS_POSITION
811856:GorillA,Support,HAS_POSITION
1002720036:Vizicsacsi,Top,HAS_POSITION
1002720036:Amazing,Jungle,HAS_POSITION
1002720036:Nukeduck,Middle,HAS_POSITION
1002720036:Upset,ADC,HAS_POSITION
1002720036:Vander,Support,HAS_POSITION
1002720036:Wunder,Top,HAS_POSITION
1002720036:Jankos,Jungle,HAS_POSITION
1002720036:Perkz,Middle,HAS_POSITION
1002720036:Hjarnan,ADC,HAS_POSITION
1002720036:Wadid,Support,HAS_POSITION
1002720046:Vizicsacsi,Top,HAS_POSITION
1002720046:Amazing,Jungle,HAS_POSITION
1002720046:Nukeduck,Middle,HAS_POSITION
1002720046:Upset,ADC,HAS_POSITION
1002720046:Vander,Support,HAS_POSITION
1002720046:Wunder,Top,HAS_POSITION
1002720046:Jankos,Jungle,HAS_POSITION
1002720046:Perkz,Middle,HAS_POSITION
1002720046:Hjarnan,ADC,HAS_POSITION
1002720046:Wadid,Support,HAS_POSITION
801111:Licorice,Top,HAS_POSITION
801111:Blaber,Jungle,HAS_POSITION
